gender,rpi1_sc-118,rpi1_sc-111,rpi1_sc2,rpi1_sc32,rpi1_sc67,rpi1_sc106,rpi1_sc120,rpi1_sc121
1,796.6335,562.5024,128.0000,51.4198,47.7598,846.1324,525.5178,490.4406
1,789.1242,548.6073,128.0000,37.2156,47.8017,842.1520,519.6778,500.1210
1,789.4536,572.9232,128.0000,43.8292,41.7852,835.0006,516.3817,488.0594
1,764.1008,574.9174,128.0000,48.5077,41.1096,868.1313,505.9407,515.4076
1,768.5707,574.0601,128.0000,32.8024,42.0119,869.7407,512.8509,499.0331
1,764.9209,555.4278,128.0000,30.4631,48.1664,876.9550,506.1789,515.1359
1,786.1788,574.3118,128.0000,38.2884,46.0435,836.7998,520.1625,487.7140
1,790.5295,593.9697,128.0000,55.0000,43.6005,837.2197,520.2125,491.1721
1,770.4836,574.6869,128.0000,31.9061,36.6742,855.4683,514.7087,503.8343
1,797.8703,550.5533,128.0000,51.6624,57.0088,858.5441,514.8835,502.2449
1,787.2991,564.9150,128.0000,51.8941,47.0106,859.9960,517.2176,512.1640
1,799.6705,560.4160,128.0000,39.5601,46.8188,845.7121,526.8065,496.2308
1,774.5302,555.0388,128.0000,32.7567,42.9535,881.3314,510.4243,519.9510
1,769.3666,544.3648,128.0000,35.2278,46.6690,879.2042,505.0149,521.8017
1,788.8859,566.3894,128.0000,52.4976,46.1736,850.0847,523.4138,506.6617
1,794.8685,562.4775,128.0000,48.2597,41.0000,859.0646,533.7939,493.7246
1,772.1464,560.5444,128.0000,49.5177,51.7880,879.2206,508.3936,526.5748
1,791.2446,561.2566,128.0000,50.3587,47.3814,867.5598,526.5302,509.1807
1,766.5573,546.3954,128.0000,34.4093,45.8912,880.4930,508.6551,520.2192
1,790.8887,559.0170,128.0000,48.0104,49.8197,865.0277,515.0262,512.5622
1,790.2411,539.4006,128.0000,44.2719,58.2151,875.2674,505.0277,521.2543
1,788.3432,552.3929,128.0000,43.6807,53.2635,878.6649,505.7242,517.0039
1,782.6985,554.4231,128.0000,31.7805,46.3249,869.1248,520.8349,510.5605
1,777.0695,552.2047,128.0000,41.6173,43.6005,875.4976,507.7736,519.5767
1,783.9317,549.4333,128.0000,37.5367,51.4004,883.9751,504.2509,519.3554
1,786.2169,564.8017,128.0000,39.6611,39.9625,854.7848,517.0880,493.9636
1,777.4194,554.9819,128.0000,41.8688,50.0899,881.6722,512.5437,520.2019
1,792.8058,570.9475,128.0000,50.0000,47.7074,843.4240,530.4828,492.2286
1,781.8146,558.7889,128.0000,45.8803,50.0000,875.4274,507.2524,517.2475
1,777.3937,551.1779,128.0000,45.2769,45.4863,876.4405,509.7705,517.4881
1,802.9570,570.7338,128.0000,38.3275,39.5601,838.6716,524.1088,499.1202
1,797.9537,564.5219,128.0000,37.0135,38.6264,834.1942,516.2025,491.2443
1,781.0154,552.8563,128.0000,43.4166,47.1275,884.2104,510.1147,519.2302
1,784.6177,557.2809,128.0000,44.5982,55.1090,879.0022,509.2004,514.5756
1,797.8032,570.0561,128.0000,51.0784,44.5982,841.4333,523.1673,493.4471
1,794.4936,569.8781,128.0000,50.2494,46.5188,835.5178,525.7842,497.1207
1,773.8663,548.3184,128.0000,35.2278,52.6308,883.2044,511.4782,525.0085
1,791.3943,563.6639,128.0000,25.0799,49.1935,851.7822,518.2278,496.7948
1,778.1028,550.2155,128.0000,37.0540,50.2494,880.3505,512.1113,515.6559
1,786.7757,563.1528,128.0000,35.5106,47.8539,857.2631,514.9952,503.1709
1,795.4835,553.6506,128.0000,38.3275,38.6005,859.7174,514.7815,493.9170
1,797.2032,575.6891,128.0000,45.9674,37.3363,839.1431,518.2277,493.3518
1,802.1104,546.6187,128.0000,22.8254,43.9090,886.3137,508.8438,515.6375
1,796.1187,553.0443,128.0000,31.0161,50.6952,875.0588,507.8238,509.8431
1,773.0485,561.6342,128.0000,52.0865,43.1741,878.7292,509.0118,519.5479
1,790.5504,560.9938,128.0000,35.9026,40.3113,869.5706,521.2543,506.6725
1,801.0873,577.8114,128.0000,47.5395,46.5296,844.2866,526.1939,495.2020
1,799.0005,578.1661,128.0000,46.4004,47.8539,841.7582,523.7042,491.2118
1,775.8981,565.7561,128.0000,40.4969,42.0595,872.0809,512.6529,513.6390
1,791.4474,571.2950,128.0000,47.3814,44.7772,864.6878,507.8976,505.8004
1,785.6112,571.7491,128.0000,48.4665,44.2832,872.5228,506.6616,511.7783
1,770.7788,568.2834,128.0000,51.8845,45.9674,869.6028,509.4350,519.9942
1,802.9552,576.3029,128.0000,42.3792,40.7922,832.2890,522.0594,490.1346
1,800.2961,570.7538,128.0000,47.2969,41.8808,842.5111,525.1295,499.3485
1,773.8378,565.3194,128.0000,44.1475,47.4236,868.8245,507.7106,514.8398
1,794.3306,569.8535,128.0000,47.3814,42.1070,844.5413,527.8882,504.2301
1,795.0874,580.6591,128.0000,41.4849,42.4382,839.1931,525.3809,488.4557
1,776.7220,563.2273,128.0000,40.0250,44.2945,877.1117,502.5734,515.5356
1,787.1499,561.6591,128.0000,27.7309,44.5982,878.5516,502.5694,519.9539
1,781.7448,572.3714,128.0000,60.8276,38.2884,842.8262,511.6112,508.6737
1,802.9477,578.7884,128.0000,54.2033,43.9318,849.9277,522.2231,500.0730
1,775.0677,564.6459,128.0000,48.7032,49.2443,873.0000,501.9980,519.6075
1,811.4388,575.8420,128.0000,50.0100,52.6973,854.0709,518.4361,498.0532
1,781.0717,567.3024,128.0000,42.0476,50.6952,867.0208,502.0219,515.3503
1,778.0906,585.0214,128.0000,49.0918,46.6154,868.8643,507.2405,513.8025
1,797.1731,576.1467,128.0000,45.1774,39.6232,825.6809,517.3026,488.5755
1,804.9844,569.7947,128.0000,44.0454,42.5793,826.8168,516.1676,485.7077
1,783.2298,568.7636,128.0000,27.6586,42.7200,867.6664,506.4948,512.2285
1,807.0000,579.6560,128.0000,44.1022,38.6005,833.7248,525.2056,489.9306
1,782.7440,569.2249,128.0000,26.4008,44.5533,866.4000,509.4801,510.7563
1,804.2699,590.0009,128.0000,50.6063,46.4866,835.3993,523.0612,493.0365
1,788.1129,577.3535,128.0000,39.2938,52.2398,864.6878,500.9282,516.0862
1,787.1245,570.8275,128.0000,35.4683,43.9318,860.1685,516.4930,505.6263
1,783.3499,565.6616,128.0000,28.4605,39.0000,872.2225,516.3846,508.8428
1,786.6924,574.2543,128.0000,23.2594,39.4588,877.1801,513.1335,508.9450
1,800.9775,590.6505,128.0000,51.8941,44.7214,827.6147,526.6356,486.5686
1,778.8119,567.2151,128.0000,35.4683,45.0000,872.6465,499.0641,514.1381
1,795.8718,585.7722,128.0000,39.5980,46.0109,845.4259,515.6142,496.6629
1,773.9987,573.1352,128.0000,44.9222,44.4072,878.3194,500.5757,516.1172
1,783.0313,578.4436,128.0000,47.6340,40.7063,865.6847,507.6849,517.2282
1,783.2037,573.3550,128.0000,31.0161,52.0096,860.1082,507.9095,502.3824
1,806.2481,589.0849,128.0000,46.2385,51.2640,846.4632,518.9932,497.3178
1,801.2703,585.7039,128.0000,58.1808,49.7293,839.4670,521.1986,495.9889
1,788.5766,578.6752,128.0000,34.6699,48.0208,873.8747,503.0358,512.8752
1,798.0100,594.4283,128.0000,48.5489,42.0000,825.4556,519.6403,486.1903
1,790.9191,583.1544,128.0000,47.2652,48.1041,859.2764,508.6551,508.7091
1,809.0649,595.5518,128.0000,42.1545,41.7253,837.4277,515.5589,484.3687
1,783.6135,574.9434,128.0000,45.1774,45.1774,865.2964,503.2941,517.5712
1,794.0837,581.4894,128.0000,27.0185,36.8782,860.5167,511.4538,502.8419
1,790.4745,585.0855,128.0000,29.5466,49.0408,846.9911,513.4404,499.2494
1,777.5063,590.1194,128.0000,45.8039,47.8853,871.9777,503.1074,514.6659
1,788.4491,582.4646,128.0000,28.8617,39.0000,856.4911,509.7548,497.4746
1,786.5596,581.4749,128.0000,37.6962,46.8402,870.6871,497.6103,520.3816
1,783.6862,581.4894,128.0000,30.0832,38.0526,872.2293,505.5621,510.6486
1,801.1099,596.4537,128.0000,48.5077,38.9487,820.5803,517.5374,493.1217
1,805.6159,593.2487,128.0000,48.2701,41.4849,833.0432,521.9818,486.4771
1,794.6050,587.8784,128.0000,43.0813,49.0408,856.0146,503.4958,500.1450
1,801.0056,592.5580,128.0000,49.6488,50.2892,841.8420,512.9932,499.7999
1,805.9932,587.0076,128.0000,31.7805,38.2884,830.6203,520.7466,481.2692
1,814.5527,605.4172,128.0000,46.6905,44.0114,830.2439,523.9580,485.4122
1,792.2278,581.1239,128.0000,33.5261,49.7293,850.6198,504.6831,502.3555
1,806.4695,575.6127,128.0000,35.1141,47.1275,866.3100,495.1465,507.1410
1,812.8129,575.9314,128.0000,34.0147,56.5685,823.7293,513.9747,475.1779
1,799.9781,598.1011,128.0000,36.6879,40.3113,834.5262,519.5479,489.7448
1,787.9505,586.8510,128.0000,31.8904,39.3573,865.5195,506.5027,511.7128
1,806.4645,601.9734,128.0000,51.0882,44.1022,834.6406,515.1708,489.2648
1,800.7253,594.5637,128.0000,30.2655,40.2616,850.9688,510.3920,496.1814
1,803.6150,596.6448,128.0000,46.0435,47.6340,834.5927,515.3503,495.8518
1,813.0560,597.2269,128.0000,45.7056,47.0106,833.6816,517.6968,490.4080
1,809.6746,607.9885,128.0000,44.4072,39.2046,821.8644,525.2123,480.7037
1,793.1129,590.1025,128.0000,34.9285,46.0977,869.6649,503.2872,514.3890
1,807.1010,605.1785,128.0000,40.3113,37.1618,826.4744,517.4263,486.1646
1,783.8782,588.0416,128.0000,40.2616,42.0595,862.7363,498.6783,515.3348
1,791.1157,581.9364,128.0000,36.0555,41.0488,857.9890,502.5386,508.1299
1,803.4805,603.9908,128.0000,40.2492,39.3954,823.3456,521.9894,481.0509
1,803.1052,605.0231,128.0000,32.1403,39.4588,842.7675,515.5628,491.0255
1,791.4265,593.7010,128.0000,29.6816,46.7547,855.2239,508.8065,503.1074
1,799.2553,606.5459,128.0000,47.5395,39.4081,819.0446,520.5862,484.6205
1,797.2133,593.4080,128.0000,37.3363,45.7056,849.8170,501.8725,497.7328
1,785.8066,598.2391,128.0000,41.4849,46.4004,876.4405,505.8083,509.1660
1,815.6776,606.8616,128.0000,46.8188,43.0116,830.6251,521.6992,481.4779
1,799.8256,604.4767,128.0000,36.7151,47.0425,822.2682,514.9262,482.8271
1,807.4280,609.5539,128.0000,49.2443,46.3249,823.8112,518.1168,487.5705
1,820.9482,603.6191,128.0000,45.6508,35.8050,834.0941,518.5991,483.8647
1,793.4860,595.8826,128.0000,37.7359,46.1736,868.9453,497.2002,511.3756
1,790.8331,594.2205,128.0000,35.8050,45.2548,855.2765,497.4143,513.7548
1,810.8693,609.5089,128.0000,51.3128,43.9318,819.9762,521.0087,477.8504
1,812.0222,608.0009,128.0000,58.7282,48.2701,840.3488,514.6776,499.9380
1,833.7704,608.1382,128.0000,44.0114,50.0000,839.4671,521.2025,487.3818
1,809.2231,609.3973,128.0000,38.6264,38.9102,830.3981,515.5899,488.3647
1,776.7889,600.7795,128.0000,34.9285,39.1152,859.2794,494.0091,507.5126
1,793.7884,584.3184,128.0000,34.0147,46.0652,867.2191,504.8098,515.4813
1,801.8884,597.4880,128.0000,47.7598,49.6488,855.5104,499.8080,507.6781
1,788.9721,591.8048,128.0000,27.5136,45.3431,858.0939,503.7946,511.6249
1,805.7903,602.9171,128.0000,38.6005,35.3553,839.8441,513.7820,494.4947
1,803.1320,597.1348,128.0000,25.6320,45.5412,841.1735,505.9585,496.8068
1,790.6055,587.5798,128.0000,33.5410,45.1221,860.4680,502.5386,512.0244
1,809.4696,609.0156,128.0000,48.7545,41.6173,841.5254,508.4978,499.7039
1,808.3545,607.8198,128.0000,50.9902,43.4166,825.6004,512.8840,489.9082
1,796.1533,600.4307,128.0000,32.0156,34.0147,833.8807,509.5194,489.9847
1,799.2177,600.6405,128.0000,41.0122,45.1774,853.3839,510.7416,511.1213
1,808.0452,612.1977,128.0000,49.1630,37.6563,826.3201,508.8232,497.4374
1,821.6008,615.2276,128.0000,44.5982,35.5106,836.1633,520.1471,492.4683
1,818.1229,610.4630,128.0000,38.0789,39.8121,816.3706,515.4610,479.5216
1,804.0348,603.7922,128.0000,33.3017,43.9318,821.5480,518.0589,481.2037
1,803.6479,606.9802,128.0000,30.8869,35.0000,836.7874,509.3418,495.0475
1,808.1992,602.3263,128.0000,43.0116,46.2709,863.0597,502.0637,519.7172
1,792.0714,591.8488,128.0000,37.3363,44.6430,861.4523,499.0271,508.5951
1,820.3444,606.7570,128.0000,45.1774,48.8467,841.8326,504.0813,506.2529
1,819.5444,614.7064,128.0000,48.7032,44.4072,828.7683,516.7301,487.2946
1,800.1406,597.2001,128.0000,33.9706,44.0114,861.3112,498.6632,515.0349
1,807.5599,608.8358,128.0000,43.2897,44.2945,837.2269,508.6649,508.3404
1,801.4144,605.5031,128.0000,42.0595,46.8722,868.6599,502.7574,515.8614
1,816.5886,619.6160,128.0000,57.3062,42.9535,837.2341,510.9061,495.1818
1,804.6049,617.0778,128.0000,40.3113,42.7551,820.9879,513.3351,495.7065
1,794.4286,603.8361,128.0000,31.6228,42.8019,859.0704,501.1387,510.4831
1,807.0750,606.9539,128.0000,30.3645,38.0526,838.3854,511.0499,493.7661
1,802.5522,602.9926,128.0000,30.0167,44.7772,863.5305,497.0251,515.4852
1,822.5576,617.1782,128.0000,41.1947,48.0000,823.5593,523.1061,486.5439
1,791.5460,608.4636,128.0000,32.7567,39.6232,861.9721,500.7405,497.7650
1,802.3877,598.0476,128.0000,29.1548,41.0366,860.4586,500.8193,516.9023
1,806.7825,618.0009,128.0000,30.1496,36.2353,831.4114,508.9764,484.6628
1,821.1608,618.2071,128.0000,41.1825,38.0789,857.0374,512.0391,506.3201
1,797.6772,602.2997,128.0000,32.2025,49.8197,858.3805,501.3522,512.5437
1,795.7198,604.2392,128.0000,30.2655,41.0122,850.8643,508.0158,507.0513
1,804.7838,605.9909,128.0000,30.5287,38.2099,842.1217,510.4048,502.8956
1,817.4503,629.5784,128.0000,30.0832,45.8912,823.8986,506.0089,477.4819
1,817.4496,643.4811,128.0000,49.0000,35.9026,810.8168,507.0542,481.0042
1,820.6491,640.5411,128.0000,45.4863,49.4975,823.8373,513.4686,484.4894
1,809.5560,635.8364,128.0000,39.8497,36.1248,824.7205,504.8733,487.0523
1,796.7785,623.4244,128.0000,38.3275,47.0106,844.6182,487.0821,496.8109
1,808.3718,623.4621,128.0000,41.7732,34.5254,820.2103,514.6902,483.3218
1,810.3888,603.2454,128.0000,36.2215,45.0999,867.7471,502.2917,508.7367
1,821.8400,615.0203,128.0000,31.3847,37.4833,834.9785,522.4749,481.2692
1,825.7028,612.6116,128.0000,32.6497,37.1214,833.6792,515.7868,479.8542
1,817.2961,624.8848,128.0000,47.0425,48.3322,829.9645,509.8363,490.3682
1,820.5766,618.3284,128.0000,32.8024,41.0488,807.6658,515.3960,478.9415
1,800.4761,609.9319,128.0000,33.3766,41.8808,856.0000,493.6902,513.0000
1,802.1197,613.0872,128.0000,36.3456,40.0125,818.0770,517.8890,490.1694
1,807.4336,624.2635,128.0000,27.2947,41.6773,830.2253,518.3483,482.4034
1,811.3260,619.8104,128.0000,29.5296,36.7967,836.9492,512.1035,489.5099
1,825.8480,616.6360,128.0000,36.8782,40.4969,817.0741,520.7322,480.5049
1,796.2625,607.9803,128.0000,31.6228,41.0487,853.0346,495.2615,506.2025
1,820.9124,629.9913,128.0000,43.7379,42.9535,817.7732,518.6617,482.4687
1,831.4067,617.9814,128.0000,36.0555,38.9487,814.5931,522.0824,472.4510
1,823.1992,629.6927,128.0000,43.8292,47.5184,824.9424,520.6188,486.1214
1,803.4208,606.0561,128.0000,28.7924,37.2156,841.4393,504.3590,499.6248
1,814.3083,621.8762,128.0000,20.3961,45.3431,825.6537,513.0897,483.8233
1,812.0357,615.6525,128.0000,42.2019,47.3814,843.3658,512.9932,501.9771
1,809.6728,630.8249,128.0000,41.4849,37.4433,805.9238,523.6077,483.7127
1,801.1923,610.2565,128.0000,34.4819,50.0100,853.5537,502.6102,511.0235
1,800.4280,615.0203,128.0000,32.5576,37.2156,840.2869,513.0351,502.0478
1,813.7131,616.2800,128.0000,41.0488,36.4006,832.3755,513.4374,484.9918
1,819.2589,623.6185,128.0000,29.1204,41.0000,794.2455,516.6208,477.7457
1,798.5637,609.2659,128.0000,24.0208,42.4500,848.5023,511.7431,506.3615
1,808.2952,622.9173,128.0000,29.1548,35.3836,837.6503,509.0354,493.3153
1,814.0184,625.2104,128.0000,50.7740,49.7293,825.0485,514.2956,496.0494
1,796.2444,613.6873,128.0000,36.2353,46.0977,853.7096,502.2848,515.0582
1,797.7575,612.6827,128.0000,36.3456,45.4863,842.0986,505.3721,500.6845
1,809.4566,619.2786,128.0000,50.0000,38.4708,826.8524,508.9361,500.3569
1,815.7138,628.3128,128.0000,32.0156,40.0000,824.1189,518.6309,479.4038
1,811.6772,623.5103,128.0000,31.0644,42.9418,802.7117,515.6064,480.2083
1,815.5005,609.3094,128.0000,34.4093,47.0106,859.7407,501.2195,509.9657
1,813.9982,610.0468,128.0000,36.8782,49.0408,840.8525,498.9679,505.0990
1,798.4090,605.7433,128.0000,30.0167,44.1022,862.7086,496.3426,511.5867
1,829.0054,619.0032,128.0000,45.6180,47.0106,824.6660,513.4550,484.3346
1,805.5464,620.8800,128.0000,28.2312,35.4683,832.7695,510.1578,496.8913
1,798.9806,609.4276,128.0000,30.4795,39.3192,852.0475,497.8002,505.9644
1,804.8459,619.3295,128.0000,25.0000,37.1079,837.5040,512.8674,486.7700
1,816.6475,631.1592,128.0000,43.0465,42.0476,808.3594,520.9222,481.8599
1,799.9662,614.7585,128.0000,29.6816,44.4072,808.2598,509.5498,480.2999
1,792.2739,615.7963,128.0000,40.0000,50.9608,844.8550,501.7898,505.5581
1,810.3197,623.2046,128.0000,39.0128,33.7343,820.6857,511.6346,482.8022
1,828.8649,619.9645,128.0000,31.8904,37.4833,816.0025,522.2451,472.9027
1,807.4862,618.1812,128.0000,46.6154,40.2244,842.6364,506.2668,510.0637
1,810.7108,610.7119,128.0000,33.6155,37.9473,830.2409,507.0749,488.8210
1,791.2939,602.8474,128.0000,26.2488,41.5933,850.4852,502.0209,503.7479
1,811.9169,629.2154,128.0000,46.0435,39.4081,811.1874,516.2257,482.6852
1,804.4937,608.1389,128.0000,40.7922,44.1475,841.4571,503.2236,510.5801
1,825.1849,616.9838,128.0000,46.1736,33.6155,816.3829,515.6937,483.8729
1,815.6108,623.1766,128.0000,45.2769,43.1045,820.5912,511.0235,488.2059
1,813.4648,621.1232,128.0000,50.5371,44.2832,827.6146,512.0957,493.9636
1,793.0208,615.9586,128.0000,39.8246,46.0435,861.3344,502.3983,508.4644
1,795.0000,608.0428,128.0000,32.4500,45.3982,852.2471,498.1697,506.0277
1,813.3935,621.9212,128.0000,36.8782,40.4969,805.1863,515.0854,472.8266
1,823.3226,621.5537,128.0000,45.5412,41.7732,813.9705,518.6839,482.5785
1,789.3086,615.5079,128.0000,42.5441,48.0104,849.0583,502.8419,515.0398
1,819.6047,621.3896,128.0000,34.7131,39.2173,803.8271,518.4226,490.1122
1,818.2182,621.6912,128.0000,38.6394,37.6563,803.6473,517.1199,485.1732
1,817.9664,624.7823,128.0000,51.9711,47.9270,817.5946,513.0790,490.7403
1,817.2551,624.0401,128.0000,48.6004,44.4072,808.7051,517.0039,486.5408
1,813.6006,617.2787,128.0000,41.5933,45.0000,809.4344,516.4117,479.1931
1,812.0523,627.5747,128.0000,48.3736,41.6773,810.8082,510.1304,482.7556
1,805.0851,610.7119,128.0000,25.2982,43.1856,846.4095,494.5836,504.1676
1,817.3696,622.7182,128.0000,43.0813,38.5876,809.5789,519.6403,479.1179
1,790.0025,609.6196,128.0000,24.8395,35.2278,844.1475,505.6807,505.8873
1,810.7996,624.1578,128.0000,30.6105,37.0135,828.7925,513.8171,493.8026
1,797.1932,607.9490,128.0000,25.6320,44.1475,851.0024,501.7340,507.6317
1,814.6656,617.9353,128.0000,33.9559,33.9559,807.2131,516.9835,477.3772
1,796.0056,604.5767,128.0000,32.5730,46.8615,851.9249,500.1090,502.1952
1,808.0353,607.2529,128.0000,20.8087,47.5079,847.7936,504.6028,495.2625
1,805.6004,621.1095,128.0000,36.4006,36.1248,828.5801,511.9414,484.4843
1,810.7040,618.2629,128.0000,32.0156,43.1856,831.6009,508.8232,497.2927
1,789.9526,606.5723,128.0000,29.4279,39.0512,840.3577,499.6489,508.4339
1,777.8805,609.3176,128.0000,44.3847,39.0000,843.9082,495.5906,507.6662
1,816.1158,616.0203,128.0000,46.0435,45.8039,830.3524,511.9551,491.8740
1,815.4275,625.6724,128.0000,42.9535,39.0128,814.4771,516.9623,480.7130
1,806.4861,610.9534,128.0000,46.2385,43.1045,827.3724,507.3421,499.8410
1,799.6362,615.0008,128.0000,44.1814,36.7696,852.2189,504.9455,504.9327
1,814.3936,613.4900,128.0000,43.2666,50.0899,838.2673,507.0079,497.0413
1,803.2185,617.9482,128.0000,45.2769,38.9102,820.4151,506.3329,496.2267
1,799.7581,607.2998,128.0000,29.1548,42.1900,840.6962,503.7549,498.7063
1,803.6741,610.5121,128.0000,31.2410,36.6742,822.2518,512.6568,482.3360
1,814.8478,621.4057,128.0000,46.8615,39.9249,811.0172,518.0038,475.5428
1,797.8703,601.6311,128.0000,30.6105,34.8281,837.6456,506.2055,490.9786
1,793.8419,595.9362,128.0000,36.0000,45.2769,831.8870,496.3839,501.0788
1,786.4986,610.2761,128.0000,39.4462,48.0104,841.2806,499.9850,508.4604
1,800.9999,610.9730,128.0000,42.4500,45.6946,834.8137,504.0357,498.9920
1,795.0504,600.2466,128.0000,34.1321,45.2769,840.1190,501.3662,504.5880
1,811.7247,612.6827,128.0000,32.0000,45.0000,807.8942,515.3882,479.5081
1,810.0550,607.0032,128.0000,39.2046,35.6931,805.0204,517.5713,475.8624
1,793.3536,604.0472,128.0000,44.1814,38.2099,817.5042,505.6412,493.2930
1,802.0007,606.4363,128.0000,26.5707,48.6621,819.7000,505.7519,481.5496
1,814.3709,609.0583,128.0000,39.5601,38.2884,828.8427,513.6390,484.3573
1,790.2468,604.6833,128.0000,37.2156,46.0977,830.5788,503.0159,498.2610
1,802.3178,602.5762,128.0000,40.0250,44.6542,831.9255,505.0356,495.1010
1,783.4743,602.2899,128.0000,31.0161,40.4475,834.2913,492.2764,508.4762
1,789.7949,601.2529,128.0000,33.2415,47.5079,850.0223,499.4096,510.5291
1,815.3539,609.0526,128.0000,38.4708,47.0744,827.5856,512.2987,485.8076
1,816.9192,610.3253,128.0000,42.4500,43.9090,815.0540,518.9730,481.7074
1,778.6995,598.8021,128.0000,43.0465,45.5412,841.4375,496.2509,507.5125
1,806.5990,603.2819,128.0000,29.5296,39.0512,819.6249,508.0836,482.9958
1,816.0209,607.8371,1152.0000,37.6431,39.9249,818.9169,513.2378,484.2076
1,799.3698,600.6213,128.0000,27.4591,50.1199,829.7692,510.2960,493.0325
1,812.0801,601.4666,128.0000,21.5870,43.2782,810.3116,508.0354,477.5615
1,795.6004,608.4767,128.0000,47.4342,45.3100,808.6291,507.7962,491.2607
1,801.6483,594.7478,128.0000,36.1248,45.2548,841.4868,501.8815,506.6754
1,789.0786,585.4110,128.0000,34.5254,45.6070,845.8321,497.8001,499.1512
1,808.7428,604.4245,128.0000,27.8568,40.3113,805.4638,509.5655,472.3918
1,808.4207,604.8240,128.0000,51.4198,47.6760,827.6188,504.8961,490.3886
1,795.0748,583.2821,128.0000,31.9061,46.0977,850.4552,497.1539,501.4230
1,784.6451,590.8003,128.0000,34.8855,45.1221,842.0077,494.6837,503.3100
1,792.9489,592.9806,128.0000,29.5466,41.0000,829.6873,507.0986,492.0833
1,812.3546,598.9274,128.0000,38.4708,41.2311,819.3467,517.5684,475.7983
1,796.4169,588.7996,128.0000,29.4109,39.2046,854.2113,493.4390,507.8681
1,804.1406,599.1035,128.0000,48.8774,41.0366,833.6379,505.8893,496.9708
1,788.8218,594.7857,128.0000,38.9487,42.1900,838.6763,497.6203,502.6699
1,781.0717,593.7558,128.0000,38.2884,49.0408,843.5858,496.8581,510.6163
1,791.3091,585.4443,128.0000,36.2215,47.1699,851.4987,492.8367,504.7584
1,809.5931,596.4830,128.0000,25.7099,42.2019,809.6974,505.8083,470.4657
1,809.0303,596.5476,128.0000,42.4500,39.4588,806.4155,515.9108,471.0690
1,805.2254,596.0537,128.0000,46.8188,42.5793,805.2552,511.6493,482.1037
1,781.6354,583.6249,128.0000,46.8188,44.1022,847.2290,493.2798,507.2356
1,820.3243,586.5433,128.0000,21.5870,42.1900,812.0573,509.4948,470.3839
1,805.7059,592.5142,128.0000,36.0555,44.7772,829.6897,501.0489,498.5670
1,787.7183,587.2325,128.0000,45.1885,38.0789,830.0458,502.7445,505.2227
1,784.6076,584.6247,128.0000,27.3130,37.3631,835.4759,500.3878,503.8770
1,810.3061,590.5387,128.0000,52.7731,47.9270,813.6142,511.7128,481.6523
1,803.8439,590.4067,128.0000,41.3401,46.9574,823.3596,502.4361,491.2942
1,809.1854,595.7692,128.0000,37.2156,42.2019,814.6655,514.1255,472.2309
1,808.9117,588.3578,128.0000,32.5576,36.6742,818.2237,509.5223,479.5050
1,798.0425,582.0867,128.0000,41.7612,48.5077,840.1631,500.7125,504.5017
1,798.1410,573.6898,128.0000,35.7351,47.1275,843.2627,496.2358,504.2232
1,809.0005,578.6968,128.0000,39.4462,47.8539,824.9558,504.3114,492.3190
1,796.2726,575.0078,128.0000,29.4279,51.3128,858.0798,495.3271,503.7072
1,794.6446,579.8293,128.0000,39.3954,50.4777,818.1895,497.8554,492.7200
1,786.9600,579.5834,128.0000,39.8497,46.2385,819.4662,496.9547,494.4098
1,810.1043,584.1036,128.0000,45.2769,35.4683,798.1791,516.8539,478.6366
1,790.6611,573.2652,128.0000,39.3954,47.1699,841.4571,489.3108,501.1846
1,787.7671,580.8003,128.0000,36.4005,34.4819,811.0222,501.2115,474.6051
1,792.3686,572.6639,128.0000,24.7588,33.6155,836.3115,496.5682,493.0609
1,810.5585,578.1946,128.0000,36.0139,34.7131,805.3024,510.8209,474.6051
1,792.4291,569.0035,128.0000,39.4462,42.0476,843.3178,493.9494,501.5974
1,809.3466,584.3372,128.0000,42.4853,38.2884,807.9362,510.9687,473.0856
1,784.0007,565.1381,128.0000,24.5153,43.4166,837.5596,495.4806,496.1371
1,792.7049,577.7239,128.0000,51.4782,45.6070,825.9600,500.8014,497.4344
1,802.6188,559.2790,128.0000,38.4838,54.6260,830.1596,486.7628,492.2489
1,801.6514,569.7411,128.0000,32.7567,39.2046,823.2861,505.8468,485.6851
1,812.4100,579.3488,128.0000,46.2385,43.8292,807.6788,508.9794,475.2179
1,788.4022,581.3958,128.0000,48.0521,40.4969,817.4871,498.1215,495.1010
1,790.1962,562.5700,128.0000,27.2947,42.4500,852.3831,492.0010,498.6582
1,796.2563,571.6083,128.0000,33.2415,41.3038,821.9550,497.0966,489.7183
1,792.1238,562.6402,128.0000,26.9258,40.7185,827.4739,497.9980,495.3080
1,799.6624,571.8995,128.0000,43.2897,38.0526,801.8036,507.5008,478.1736
1,806.2022,577.2565,128.0000,51.8652,42.0476,796.7747,512.0596,465.2752
1,783.8776,563.1314,128.0000,31.0644,39.8246,811.1929,499.0491,484.5999
1,803.6168,575.8168,128.0000,50.2494,47.1275,820.4596,501.5276,489.4946
1,809.3732,576.8856,128.0000,39.5601,44.6430,804.8136,507.0158,469.0938
1,792.4670,576.4391,128.0000,50.6952,39.8121,825.4847,497.7570,490.5803
1,790.1221,577.8027,128.0000,43.5660,42.6380,821.6472,494.1710,491.9350
1,784.4310,570.0280,128.0000,43.0116,48.5077,831.7578,489.5651,503.0248
