gender,rpi1_sc-118,rpi1_sc-111,rpi1_sc2,rpi1_sc32,rpi1_sc67,rpi1_sc106,rpi1_sc120,rpi1_sc121
1,723.8701,359.6679,128,33.0151,53.3104,836.1083,529.3808,525.4303
1,723.6187,367.4479,128,39.9625,38.2753,814.3003,541.1174,506.6636
1,723.5316,411.4912,128,41.4005,37.3363,796.4,541.4767,501.9691
1,723.4286,372.7868,128,51,38.2099,809.9383,533.8164,515.6985
1,723.3098,373.3765,128,38.0132,41.7612,791.7329,539.037,502.9294
1,723.2275,358.1019,128,31.9531,46.2277,820.5912,526.5216,500.4088
1,723.1604,438.926,128,28.6356,42.2966,850.7156,538.7133,521.7279
1,723.0173,368.4807,128,48.5077,42.0476,818.9171,525.884,516.4969
1,722.8969,389.6486,128,40.1123,49.4975,833.657,530.6487,528.8875
1,722.8727,358.2639,128,38.1182,42.72,797.3005,532.4302,487.3602
1,722.7206,355.629,128,50.9902,37.1214,813.5171,531.097,513.4141
1,722.6853,374.6038,128,38.6394,44.7214,802.2375,545.9963,494.5948
1,722.596,401.618,128,40.0125,45.6946,841.123,531.4169,536.0037
1,722.5206,376.0917,128,36.2215,49.0102,842.4138,530.1246,527.7954
1,722.3808,430.7111,128,31.6228,38.8973,834.8203,543.8428,515.2718
1,722.1149,421.7404,128,32.3883,38.2884,822.1052,534.6027,510.3303
1,722.0782,389.8679,128,29.6142,45,828.4021,542.355,517.4263
1,722.0533,368.9133,128,40,38.833,811.3716,544.3124,501.4958
1,721.9973,430.401,128,47.2652,41.0122,830.7839,540.4961,525.9515
1,721.8698,366.1489,128,41.4367,52.345,799.3029,538.3205,498.0863
1,721.6682,444.0833,128,39.4081,47.5395,846.2913,534.5101,527.3604
1,721.6682,379.7697,128,41.7732,38.1182,831.8203,533.0338,525.038
1,721.6238,362.2775,128,39.9625,48,836.1674,529.9094,525.5873
1,721.4492,442.164,128,34.5398,42.72,830.9284,540.4452,512.7192
1,721.0167,366.2676,128,54.6717,43.7379,822.7326,523.5456,516.9623
1,720.9244,373.4836,128,43.9318,48.1664,827.7252,528.8109,520.1384
1,720.9106,380.8648,128,38.0789,47.8539,820.2354,533.5935,512.0205
1,720.9002,372.8338,128,43.0813,38.6394,824.0024,525.0924,516.8714
1,720.8716,363.2657,128,39.9249,42.2966,803.9061,537.8197,495.202
1,720.8502,420.867,128,48.7545,39.8246,827.1832,533.6085,529.8311
1,720.4138,421.171,128,43.0116,38.3275,840.0476,535.5969,529.8018
1,720.3867,362.3603,128,38,49.0917,803.628,532.8884,495.4291
1,720.1903,384.1874,128,44.2719,46.4866,837.6974,530.495,528.6747
1,720.1069,422.0391,128,33.2415,42.4264,758.1695,535.5222,492.7515
1,719.8138,357.8659,128,27.8927,46.3897,802.3596,532.8884,495.4039
1,719.8055,357.5612,128,29.0172,48.5077,822.5813,530.789,512.8782
1,719.7006,394.3666,128,42.45,42.45,841.3537,532.9109,529.3893
1,719.668,388.1198,128,46.0435,41.0366,832.6692,536.4895,525.0381
1,719.5804,373.8943,128,50.774,42.4264,851.7118,531.3915,525.9506
1,719.5679,367.5554,128,40,44.2832,799.4223,524.4292,507.001
0,677.7507,483.7654,128,44.5533,32.249,713.7114,442.485,432.8071
0,676.6166,476.892,128,30.4138,30.5941,733.3464,429.4392,437.6528
0,691.8417,480.7682,128,38.9487,37.6563,740.412,432.4361,438.4632
0,692.0875,474.8021,128,45.0444,41.3401,724.94,437.8721,443.1986
0,686.7263,482.0384,128,48.6621,25,718.5854,442.3087,425.8004
0,665.1414,471.874,128,37.1079,34.6699,728.5115,421.2944,455.6424
0,675.8462,468.855,128,36.7967,32.5576,733.7057,419.1086,454.3567
0,675.8499,467.8985,128,37.2156,40.8044,744.8933,429.3309,455.3427
0,688.796,475.5092,128,43.0116,39.6232,717.0565,430.9478,435.1667
0,671.2928,467.3864,128,44.7772,35.1141,735.0843,428.9907,450.5685
0,688.571,484.7927,128,32.3883,33.2866,713.7766,444.3028,423.0012
0,667.0203,477.8002,128,29.0689,35.8469,738.5126,426.0575,452.3593
0,691.1223,479.2703,128,47.8017,36.7967,705.392,439.3643,427.6868
0,675.5006,468.7739,128,31.1448,36.3456,747.3185,422.2251,453.1104
0,689.296,483.2649,128,46.2277,32.3883,708.0183,438.7551,429.9442
0,690.9891,487.9764,128,46.5725,28.8444,716.1572,442.4082,421.7511
0,670.5319,472.9926,128,31.5753,32.5576,749.4164,424.6093,452.1869
0,692.4883,484.0868,128,47.5184,27.6586,702.5447,438.9898,425.1317
0,681.6312,474.9442,128,51.7397,37.5899,722.144,429.9419,438.9464
0,687.4795,475.6185,128,43.1856,29.7321,712.0259,436.715,431.0824
0,673.1901,476.4242,128,27.2947,36.0555,742.5806,422.5305,442.7968
0,670.3976,462.5332,128,37.054,41.7852,733.6184,430.0849,455.0275
0,687.6757,480.5799,128,46.6154,33.121,704.399,448.4864,420.7006
0,686.1282,474.3438,128,41.9762,32.0156,721.2933,444.9292,421.9111
0,691.6538,475.5208,128,45.0111,36.3593,715.8394,441.2267,437.9589
0,666.886,473.4944,128,41.1461,35.9026,739.5485,430.2057,449.4942
0,676.8589,474.9063,128,39.0512,39.8246,735.3917,426.945,446.3866
0,694.7072,486.0422,128,43.6807,30.4138,716.9108,441.5484,426.747
0,679.7205,468.1133,128,29.8329,34.6554,753.1719,425.8415,452.0409
0,687.1863,477.1887,128,42.19,39.9625,713.1683,439.411,432.3563
0,680.1897,485.9897,128,51.8941,31.0484,703.4096,444.3568,424.6045
0,692.2153,474.2288,128,41.7732,31.5753,719.3608,441.7793,419.5152
0,676.1841,467.6067,128,30.8058,40.2492,748.5039,423.4265,452.9603
0,670.7861,468.615,128,36.0694,43.6578,744.7362,425.9589,453.0618
0,659.8159,475.3798,128,48.0104,36.1248,734.3766,424.3642,461.7359
0,690.8032,488.0502,128,30.0167,33.2866,729.4848,444.0721,428.0187
0,670.2902,472.0699,128,33.0151,36.0555,734.0824,428.5615,444.2882
0,674.2144,474.6588,128,29,38.0789,739.138,432.8625,444.0011
0,672.6083,473.4828,128,42.4853,33.1059,731.7513,432.5009,446.3765
0,672.7147,464.4308,128,37.2156,36.3593,743.4521,426.0575,450.472
0,779.7141,444.2083,128,57.0351,51.614,781.0057,434.053,442.8995
0,760.8679,443.8434,128,41.2311,44.0454,807.2186,425.7346,461.6026
0,759.2128,452.0409,128,55.4707,45.8039,797.5275,428.5533,459.2962
0,772.338,445.926,128,34.2053,49.2037,794.9365,435.9014,457.5642
0,784.0842,452.0398,128,48.2597,38.0789,776.6647,441.3275,445.6692
0,767.7507,452.3538,128,46.7547,48.7032,804.9056,432.4535,449.4374
0,770.2324,446.2298,128,37.3363,49.7393,804.9553,429.3029,454.1388
0,777.0842,447.6662,128,51.923,47.8539,779.6698,446.0549,441.4748
0,772.0525,445.246,128,50.9608,42.0595,797.155,437.3065,460.3325
0,779.539,454.7054,128,49.6588,46.0977,756.3398,450.2499,423
0,788.2595,451.7743,128,48.1041,48.7955,775.5385,440.941,430.8747
0,773.0232,441.0907,128,35.7351,47.5079,809.6079,428.8415,450.8237
0,766.7399,438.7494,128,38.3275,50.9902,797.629,426.9731,454.8428
0,450.3521,84.3445,128,163.0859,86.4523,482.2219,287.7846,270.0833
0,772.2655,459.6096,128,43.0465,40.3609,786.4661,435.3321,439.2459
0,434.8391,123.584,128,125.2837,31.7805,576.2101,338.9041,294.6353
0,792.4601,456.9048,128,45.8803,40.8044,762.4074,445.018,421.9881
0,777.2496,459.479,128,39.3954,31.1448,794.7692,439.8773,436.5695
0,766.9589,445.3246,128,39.1152,43.6807,808.8937,427.1265,449.7655
0,711.6249,481.3616,128,52.7731,43.0465,812.8887,412.3348,387.951
0,785.3483,454.3006,128,49.5177,45.4863,762.7194,446.7986,433.2667
0,762.1214,459.8445,128,43.4166,43.382,785.7239,435.1333,443.1986
0,782.7036,464.2079,128,55.0364,36.2215,757.6516,452.6566,422.5222
0,792.0821,459.9217,128,54.4518,45.6946,749.1662,453.6573,418.8078
0,783.1251,467.2387,128,57.2451,45.4533,759.669,446.0415,419.4472
0,777.6381,449.7221,128,50.4777,50.8035,784.1895,433.97,448.4128
0,772.6901,452.4743,128,50.2494,44.3847,790.2657,437.2928,453.8116
0,777.8336,455.3427,128,54,47.5395,764.2363,446.4941,437.1728
0,762.0104,447.17,128,37.8021,43.9659,798.4297,430.4254,459.5041
0,782.8262,468.9659,128,57.0351,45.618,759.1396,446.5422,424.0436
0,770.8761,451.359,128,42.638,40.8044,780.767,441.3672,436.8673
0,763.9162,451.4023,128,45.3431,46.0977,789.4081,429.7546,456.2149
0,772.6066,450.472,128,53.7587,48.5077,773.8171,439.8022,439.2562
0,771.8561,456.826,128,44.4072,41.4367,784.7802,436.5375,448.135
0,775.9053,461.5734,128,41.8808,49.6588,770.3279,441.5665,429.4601
0,792.7528,462.3851,128,51.6236,43.8634,765.2014,449.3952,418.4746
0,771.8912,454.459,128,45.2217,44.7214,791.9608,437.5352,439.0012
0,768.4335,455.379,128,50.448,48.3839,768.9382,441.8472,438.959
0,789.9576,461.5561,128,50.6952,37.5899,763.7906,448.8263,418.994
0,779.6595,454.767,128,57.5674,46.8722,772.0317,434.8851,432.3066
0,778.2526,484.9794,128,55.2268,43.9318,748.2366,426.3391,425.3022
0,784.6662,486.0391,128,50.5964,49.7695,751.6649,424.1556,416.0385
0,770.3401,486.4237,128,59.4138,44.9444,740.8273,425.6912,421.3431
0,759.4788,479.5884,128,37.7359,40.1622,773.4372,412.4197,438.4746
0,761.0106,492.3109,128,41.1461,53.0094,781.2976,413.8176,438.8132
0,785.6844,488.8722,128,53.7122,38.4187,739.1955,430.1186,410.2158
0,772.9482,477.2725,128,46.0435,48.0104,766.7261,412.8111,435.5066
0,778.2571,493.4471,128,54.5619,39.3573,745.8069,429.0046,419.6868
0,748.0174,478.7536,128,57.6281,43.9659,767.6412,415.4961,443.4016
0,768.0501,487.0523,128,56,42.0119,755.2112,421.114,437.4757
0,393.6001,301.015,128,43.4166,34.1321,681.1615,327.2339,348.0517
0,762.5287,480.4165,128,29.7321,43.0116,782.1771,408.5339,442.6523
0,782.6525,484.6535,128,40.7922,45.3542,748.276,423.4159,408.0319
0,774.4857,479.5102,128,57.6975,41.4005,747.8837,418.8031,432.0197
0,767.9388,480.7796,128,29.6142,35.0571,787.6732,409.2982,439.2198
0,759.7539,474.1951,128,54.1479,41.7732,773.2173,411.4475,444.2432
0,780.1417,487.1653,128,54.1202,38.6394,734.932,429.4834,407.5696
0,765.0908,471.6577,128,37.0135,44,786.5393,410.9659,440.0182
0,780.6677,491.7367,128,53.3385,39.1152,734.3439,432.3251,409.5424
0,761.7277,481.8143,128,35.1141,45.607,776.4721,414.9819,440.8288
0,755.2086,485.2473,128,40.2492,47.0106,770.8159,412.8401,446.6598
0,767.4542,485.0041,128,33.2866,52.8015,772.4921,419.9869,429.8151
0,785.8632,485.9269,128,58.2151,42.19,746.0463,433.7891,412.6839
0,778.8157,475.8708,128,45.1774,46.2385,767.6001,413.1404,438.0012
0,778.9178,483.508,128,35.8469,48.3735,764.2512,419.8869,422.7647
0,777.5043,483.9969,128,58.7282,41.6293,739.4572,429.8116,419.4401
0,761.0946,484.3356,128,48.7955,42.72,775.0522,410.9112,448.2009
0,769.8032,494.2975,128,51.8556,38.1182,736.1576,430.4091,403.7449
0,754.3852,475.282,128,49.3964,46.6154,774.7025,408.1299,443.0914
0,777.422,483.265,128,52.2015,41.4849,744.342,425.6877,424.3784
0,775.8537,492.6866,128,36.0694,45.607,760.3058,423.2493,414.9036
0,775.8358,501.0878,128,46.1411,37.5766,750.7064,428.6176,418.8007
0,786.3593,480.3207,128,58.1378,45.1221,744.9061,433.0404,421.0463
0,766.1567,471.7648,128,47.676,41.4367,766.1671,412.8353,443.8975
0,788.4479,489.7448,128,51.6624,38.3275,752.559,430.6739,424.1556
0,774.4217,497.1298,128,36.2353,41.0366,777.2284,420.8337,426.1749
0,765.5698,470.4083,128,47.0106,44.2719,777.5513,410.2097,446.3463
0,769.3322,488.2315,128,47.676,43.2666,780.4166,417.0336,443.0948
0,794.9402,486.8593,128,58.0086,55.0091,759.5321,426.427,430.5624
0,780.3102,484.1084,128,34.4093,44.2719,757.4067,430.1407,412.0437
0,527.0636,602.5455,128,43.9318,41.2311,969.1115,639.0634,598.9299
0,506.8659,588.8787,128,31.3847,38.0526,973.6411,625.9265,606.3992
0,523.3068,593.5386,128,45.1774,40.2492,977.1151,630.8701,604.9074
0,534.2434,594.2255,128,42.45,44.1814,966.4658,634.0734,590.3846
0,509.9275,590.8104,128,39.3573,38.0132,969.683,629.1343,602.6649
0,529.2448,595.2756,128,42.2019,47.634,981.7928,634.4919,601.5189
0,519.9856,596.5937,128,37.6962,38.9487,973.481,628.1179,597.4027
0,499.1233,582.6423,128,32.5576,39.2046,970.7606,622.1358,606.3085
0,532.0338,598.0301,128,42.5206,37.2156,976.0558,633.6885,602.1304
0,507.3066,581.0551,128,29.1548,44.9444,978.0082,622.0137,610.549
0,531.241,602.1628,128,39.4462,41.6773,963.1309,638.1927,596.0042
0,532.9109,597.9908,128,45.8803,38.4838,975.5665,634.6062,597.6788
0,524.4359,588.955,128,21.9545,41.6773,973.5055,629.2639,600.4432
0,529.7028,589.9576,128,45.607,36.6742,970.4072,634.3635,604.5312
0,519.7615,594.2559,128,46.0977,44.5982,977.1802,630.1786,613.2087
0,514.9388,579.956,128,42.2019,47.1275,987.2437,630.6727,611.3101
0,507.141,585.4272,128,46.2709,41.4367,992.7306,627.3731,607.5434
0,506.2529,585.5271,128,30,46.1411,985.2761,624.6959,609.5548
0,537.2495,594.4014,128,44.5982,48.6621,982.0223,631.5639,602.5089
0,511.8916,584.7615,128,30.0167,46.0977,965.2192,629.321,603.7227
0,508.4879,593.2833,128,41.7732,37.2021,973.111,627.6249,600.5439
0,528.9329,597.3692,128,46.6154,40.05,959.5879,628.7145,594.7941
0,526.9013,593.8291,128,29.0172,42.1545,966.9214,635.7437,592.3732
0,515.1903,587.6402,128,38.8973,43.382,961.3844,631.1426,603.7027
0,513.6818,592.7065,128,36.2353,39.0128,973.8835,629.9437,605.6476
0,532.6923,595.7491,128,39.6989,39,968.3491,632.2286,588.3298
0,535.5941,593.392,128,29.0689,44.4185,971.3666,641.6495,597.6562
0,522.2117,591.2039,128,32.7567,44.5533,991.1458,624.1963,612.0695
0,530.298,595.1168,128,41.0122,43.2897,985.3699,635.7083,593.8771
0,537.3863,598.509,128,42.2019,40.3113,969.9907,633.9795,595.5544
0,537.443,606.1724,128,46.0977,48.3011,968.649,636.6074,597.1473
0,57.0088,196.1734,128,169.7439,161.3103,749.4965,600.0833,579.1201
0,86.8332,293.7516,128,190.4127,190.7092,717.8983,658.0577,673.0475
0,1615.1672,1690.568,128,4.4721,12.083,4.4721,9.8995,30.6757
0,522.4222,586.6558,128,41.1947,45.3431,979.9719,630.4324,602.7645
0,531.1591,600.6805,128,38.2753,37.2156,961.3995,638.9969,597.0411
0,521.0086,585.0547,128,41.1096,45,959.0333,634.5211,592.5623
0,504.2955,581.3777,128,38.1182,45,980.1653,626.9578,607.5541
0,507.7401,583.0626,128,40.8534,42.0595,990.0126,623.5231,616.2239
0,540.5201,596.1418,128,30.4138,47.8539,970.1484,643.0187,594.0118
0,896.1473,779.0276,128,40.05,10,10,10.6301,17.1172
0,904.4169,768.1413,128,30.1496,5.099,18.0278,13.1529,15.6525
0,899.2136,768.628,128,36.0694,11.4018,13.4164,12.2066,8.9443
0,897.2831,770.4187,128,22.6274,10.4403,29.4109,16.0312,27.7309
0,914.6436,769.3439,128,18.2483,8,32.3883,13.8924,24.331
0,908.3226,778.1549,128,30.4631,12.2066,42.0595,16.1245,23.3238
0,904.757,771.8271,128,15.5563,4.4721,43.9318,14.8661,31.6228
0,906.4447,770.8184,128,35.3836,11.7047,18.6815,12.1655,12.8062
0,920.5222,778.7843,128,23.2594,11.7047,32.1403,11.1803,27.8927
0,649.4898,592.596,128,39.5601,37.8021,759.3326,457.5806,460.5573
0,912.4144,772.1846,128,20.3961,3,33.8378,17,27.0185
0,907.027,770.1039,128,25,10.4403,36.2215,24.0416,26.2488
0,910.7854,774.5844,128,19.6469,5.6569,24.7588,15.2971,21.9317
0,908.3265,770.6757,128,23.4094,14.1421,23.0217,17.2047,18.4391
0,903.0222,773.0957,128,32.3883,7.2111,25.4951,2,29.9666
0,901.7211,771.4324,128,16.1555,2.2361,19.0263,16.1245,24.5153
0,902.9197,768.7756,128,32.311,12.0416,30.4138,14.1421,31.0644
0,899.7077,770.2596,128,31.257,8,29.1548,11,18.0278
0,896.4832,764.1053,128,27.313,9.0554,32.573,16.4924,25.6125
0,901.6058,771.5659,128,19.3132,7.0711,28.6356,12.0416,29.6142
0,909.4888,779.4415,128,13,0,32.7567,16.5529,28.3196
0,917.8764,772.6221,128,19.9249,4.1231,17.0294,11.6619,21.0238
0,909.308,766.6322,128,16.0312,1.4142,20.2237,14.0357,13.1529
0,920.0707,777.7146,128,30.5941,14.7648,5.3852,9.2195,12.1655
0,920.9387,768.0104,128,20.2237,6,27.2029,8.9443,16.4924
0,908.9054,785.4935,128,28.7924,5,9.8489,10.198,15.8114
0,920.0098,775.9311,128,24.0416,9.434,20,9.4868,12.083
0,906.8478,786.2875,128,28.2312,4.4721,31.0484,17.0294,18.1108
0,915.614,772.224,128,26.9258,10.198,37.6563,21.587,15
0,910.5175,769.8084,128,31.3209,5.831,19.2354,8.4853,19.4165
0,924.3728,774.4431,128,16.4012,7.0711,32.45,16.7631,26
0,899.9027,768.4016,128,14.7648,6.0828,22.8035,21.0238,14.3178
0,899.467,767.9128,128,26.0192,9.2195,32.3883,19.9249,25.0599
0,907.3968,769.6031,128,33.2866,5.831,21.9317,15.6205,23.0217
0,901.7062,765.7003,128,34.3657,6.4031,24.0208,6.7082,17.8045
0,901.3878,768.6514,128,29.1548,12.8062,33.6155,24.7386,22.2036
0,918.6522,771.8401,128,29,16.2788,41.2311,14.8661,24.8395
0,909.1166,769.5194,128,22.4722,5,21.0238,14.2127,22.1359
0,917.9564,772.6895,128,25.7099,13.6015,22.8035,9.2195,32.2025
0,908.895,767.1799,128,23.5372,6.4031,22.1359,16.4924,20.2485
0,201.7647,593.6143,128,92.957,22.4722,476.4808,417.9246,352.5365
0,229.9935,616.7593,128,162.8158,44.5982,429.7394,412.8014,285.1122
0,240.4163,682.1356,128,128.1288,74.2024,394.6454,245.0816,208.0817
0,252.6757,632.2476,128,94.8261,48.3839,395.904,268.1287,341.063
0,271.1549,739.7385,128,91.214,78.4347,438.0559,255.9765,188.4489
0,272.1562,171.0585,128,100.896,77.3886,538.0279,221.822,240.1416
0,283.8098,208.6552,128,111.7318,68.352,531.1544,382.9843,266.4132
0,283.9894,199.8124,128,98.1122,44.5533,430.6797,269.8092,243.0021
0,299.107,671.2571,1152,60.0083,79.6492,526.5026,298.1157,446.7404
0,299.5413,189.9921,128,57.4543,36.8917,471.7806,232.3317,256.7041
0,301.4432,616.8306,128,128.0352,64.4981,382.774,432.7586,306.9609
0,302.7358,662.822,128,48.7647,48.5077,567.4592,275.7861,241.282
0,304.0148,252.4005,128,132.5179,38.6264,534.308,505.0346,381.0577
0,312.5412,181.0331,128,7.6158,72.0278,456.2773,407.1228,439.2414
0,321.5618,159.6246,128,170.552,37.6431,444.0721,300.5096,289.0329
0,334.8089,698.9084,128,125.036,48.0521,434.6999,294.0272,317.989
0,362.4155,225.5948,128,93.0054,54.9181,433.7972,398.2524,218.3323
0,525.019,1477.6692,128,40.7185,28.3196,79.4796,126.6215,113.6002
0,614.8105,639.832,128,39.1152,32.1403,806.2587,423.7594,399.005
0,649.4898,592.596,128,39.5601,37.8021,759.3326,457.5806,460.5573
0,649.85,592.0414,128,30.4138,34.1321,774.3727,449.9,473.2378
0,650.9962,591.5717,128,25.2389,35.3412,779.2079,449.4441,462.8574
0,652.1664,601.9211,128,28.178,32.0624,777.4124,451.3635,466.1523
0,655.0275,585.2265,128,37.5766,37.7359,778.7175,451.5927,469.5274
0,655.3854,594.0211,128,30.5941,35,775.1806,454.9121,470.0521
0,656.2088,601.1089,128,37.3363,31.241,772.5497,455.1857,459.7434
0,656.4099,600.5439,128,35.1283,34.8281,774.2513,452.3737,462.6413
0,657.1917,591.1556,128,39.4462,34.4384,768.1771,444.7708,469.9202
0,657.4191,591.2021,128,32.2025,35.2278,775.487,449.7221,466.1641
0,657.5652,597.3583,128,37.6962,32.45,780.2358,454.7626,469.5796
0,657.8792,595.0403,128,31.4006,35.1141,770.9656,451.9337,470.1584
0,658.0273,582.0601,128,34.2053,38.0132,775.3638,443.8423,469.0682
0,658.2439,590.6174,128,39.2046,36.1386,775.7609,446.8042,472.7452
0,658.3168,595.2151,128,34.0147,36.4966,773.887,444.6684,464.2941
0,658.5135,600.3541,128,42.72,33.2415,753.1547,461.9534,455.4844
0,658.5879,596.9396,128,38.6394,37.1079,778.8158,449.0033,451.2483
0,659.0569,592.1301,128,39.9625,42.0476,764.6287,445.4571,458.5935
0,659.1093,592.5648,128,37.4433,34.8281,779.9417,444.8146,465.4654
0,660.6126,583.5795,128,38.4838,34.2345,767.6673,450.6284,467.6494
0,660.9849,583.6797,128,49.0408,31.241,749.213,441.5994,457.3948
0,661.366,596.8585,128,34.9857,29.0689,771.0181,456.0702,458.5041
0,661.5081,605.4056,128,47.2652,36.0694,763.0105,450.0511,460.8188
0,661.5513,601.5388,128,41.7732,37.4833,760.0059,457.739,457.2833
0,661.5837,589.8356,128,38.3275,32.28,775.1651,448.3659,464.1649
0,661.6351,596.1359,128,40,38.2099,756.32,447.7153,455.5107
0,663.4108,593.0615,128,40.6079,34,771.1375,442.9232,463.4965
0,663.5096,593.145,128,40.2616,35.6931,763.6295,453.9714,465.5083
0,663.6573,587.4725,128,40.6079,38.1182,767.3233,448.0279,469.3836
0,663.7545,591.1218,128,31.5753,31.0644,767.6307,447.0906,470.2308
0,663.8652,609.2372,128,37,30,766.5677,461.2082,450.3554
0,664.1272,596.2625,128,31.7805,36.2353,768.7607,442.7573,463.2764
0,664.2808,589.7134,128,29.4279,33.1059,773.9024,440.5145,468.2061
0,664.5938,595.0075,128,44.1022,38.833,750.5864,461.0618,461.1605
0,664.627,595.6283,128,42.1545,34.7131,761.6036,446.6094,463.7607
0,665.2225,604.2954,128,41.8808,31.1448,756.1217,466.9411,445.916
0,665.8123,598.5649,128,46.1411,33,762.8191,452.9823,463.5602
0,666.0037,591.8488,128,40.3609,38.8973,770.5596,448.8073,462.45
0,667.012,595.0538,128,47.0744,35.3553,788.3559,446.4482,471.9714
0,667.6294,606.8492,128,38.833,33,762.7194,465.3794,451.8639
0,668.1055,601.7076,128,41.0122,31.4006,762.4205,460.6093,449.0045
0,668.3053,595.3856,128,36.0139,38.0132,767.6204,444.0721,466.0526
0,668.5342,597.8244,128,29.5466,32.0624,763.1317,453.203,451.6559
0,668.6292,605.2603,128,42.19,33.0151,731.6078,459.8533,446.1715
0,669.0322,601.0724,128,47.8017,28.6356,746.6633,464.1519,454.4755
0,669.2159,601.9111,128,48.7545,34.1321,750.5071,455.0033,455.2714
0,669.2384,606.6473,128,32.7567,29.1548,764.1282,466.0097,449.0401
0,669.4789,606.9703,128,37.1214,28.8617,748.8885,465.1763,443.8119
0,669.5327,593.8325,128,32.5269,36.6879,770.738,451.7876,466.1266
0,669.7298,600.6505,128,46.1411,36.8782,752.2932,459.3582,459.1873
0,669.9642,598.5324,128,54.3783,31.7805,759.6269,461.0097,460.0924
0,670.2969,591.6561,128,40.0125,39.3954,754.5734,449.0668,457.988
0,670.4543,610.6603,128,48,35.4683,747.9204,459.1133,453.665
0,670.4901,598.9124,128,53.6004,32.6956,750.216,447.5377,454.8549
0,670.6154,594.3038,128,38.3275,37.3363,757.6813,442.4138,450.7516
0,670.7742,599.7233,128,50.0899,37.3363,747.6925,452.6069,460.744
0,671.275,581.7388,128,43.0465,37.855,762.8558,438.9123,466.9946
0,671.2771,603.8584,128,46.8402,31.6228,738.3854,466.7944,440.569
0,671.4716,589.5422,128,49.0917,32.6956,765.4104,453.2604,471.4679
0,671.7514,601.9111,128,41.6773,34.9857,774.5063,460.1935,462.3159
0,671.7515,604.0207,128,53.8517,35.609,752.2799,465.7832,447.5992
0,671.8244,595.7617,128,42.0119,37.3363,757.5995,450.5208,463.0389
0,671.9412,599.1611,128,33.0151,34.4093,777.6182,455.6424,458.939
0,672.5422,595.6862,128,38.5876,39.8246,751.7692,453.1313,461.0879
0,672.575,573.8928,128,31.7805,29.1548,755.4495,438.5488,447.5992
0,672.8596,582.6019,128,44.2945,39.0512,750.9047,444.0833,457.6735
0,672.8633,602.3163,128,39.1152,30.0832,754.5131,457.6647,443.2031
0,672.9294,586.873,128,34.9857,40.3113,755.2549,453.1313,452.5538
0,672.9354,588.2941,128,40.4969,34.9285,768.5682,454.6141,465.4653
0,673.084,583.5837,128,52.1728,31.7805,754.8629,439.5816,463.1685
0,673.5251,613.4468,128,35.3412,24.1868,767.3154,461.0911,453.1335
0,673.5948,595.8339,128,36.8782,32.7567,775.1032,450.5874,457.0273
0,673.7596,607.8001,128,42.0119,30.0167,761.4683,463.3141,446.3507
0,674.0712,579.0276,128,40.8044,37.9473,758.6,437.3237,461.1724
0,674.4634,596.4235,128,34.8281,36.2353,766.4627,461.8496,451.8517
0,674.5406,578.2914,128,36.4966,39.2046,765.1751,438.2659,461.7066
0,675.0482,609.2495,128,33.541,31.0484,761.4631,459.8109,452.8808
0,675.5923,610.4891,128,45.0999,34.9285,737.9647,454.7362,432.6581
0,676.3912,598.5115,128,42.0119,37.4833,761.8989,459.2004,452.0398
0,676.4037,601.5688,128,45.0111,33.0151,755.922,466.9582,447.7722
0,676.5419,599.1035,128,35.5106,29.6985,769.2308,451.297,451.3635
0,677.0562,600.7104,128,40.8044,29.0172,761.0788,464.0884,443.4828
0,677.3544,608.7997,128,25.0599,34.2345,756.2076,463.9062,443.6305
0,677.4142,606.0561,128,40.4475,31.0161,755.1033,460.8514,443.8029
0,677.6208,594.2744,128,41.5933,32.0624,757.1486,459.8369,452.4345
0,677.7382,614.8244,128,46.4866,35.1283,749.1128,460.4346,440.9195
0,677.7639,596.2718,128,39.4081,28.2312,758.5677,456.8633,446.4807
0,677.8569,609.7081,128,36.1386,30.6105,758.5104,452.4622,441.9559
0,678.1224,604.3311,128,40.4475,36.1386,742.7651,458.4692,451.2028
0,678.393,607.8717,128,39.8121,31.0161,753.7453,461.0532,445.8251
0,679.003,604.0281,128,35.8469,33.6006,767.7188,458.0393,448.8173
0,679.2996,602.7968,128,35.0571,37.2021,760.6083,459.0043,439.9739
0,679.3122,604.9827,128,45.607,39.1152,738.3359,455.0274,444.9326
0,679.3387,608.5327,128,43.1856,34.8855,760.6313,456.1634,439.942
0,679.5594,601.9875,128,51.4781,32.45,743.8716,453.1313,443.9279
0,679.6058,601.4026,128,32.573,35.7771,762.1351,462.1959,445.2527
0,679.7801,581.3123,128,34.0588,33.541,763.5188,433.5182,449.187
0,679.8124,584.7016,128,33.541,31.8277,766.6322,433.7569,457.2658
0,679.9802,608.9869,128,33.4216,31.3847,763.1776,465.0215,446.2567
0,680.2014,583.9529,128,42.5441,35.9026,766.1651,433.5862,456.9912
0,680.2125,608.8686,128,32.249,34.4384,772.4798,462.664,451.896
0,680.2654,609.4341,128,43.1045,32,763.8141,460.7168,443.0406
0,680.4712,607.4743,128,43.8292,34.6554,743.3116,463.2148,434.8356
0,680.8848,604.0281,128,37.6563,33.3766,747.0964,461.8539,439.4963
0,681.4462,581.3407,128,38.0789,34.0588,764.5025,427.7488,456.7647
0,681.5754,611.2037,128,43.8634,35.0571,757.4761,472.3315,444.3028
